NDVI,LAI,inverted_NDVI
0.19378333,0.31046363142153205,0.19378332999999998
0.17675382,0.2710755395359517,0.17675382
0.15920672,0.23128577481650012,0.15920671999999997
0.16468391,0.24362106780044263,0.16468391
0.16069914,0.2346393510485444,0.16069914000000002
0.16753395,0.25006992233928393,0.16753395
0.1671145,0.24911951672088287,0.1671145
0.16775103,0.2505619677939544,0.16775102999999997
0.1566319,0.2255131539843577,0.1566319
0.18392885,0.28757642888249596,0.18392884999999998
0.18618423,0.292791524162638,0.18618423
0.17378414,0.26428560575190085,0.17378414000000003
0.182106,0.28337138318937394,0.18210600000000005
0.17081715,0.25752476490480786,0.17081715000000003
0.18888548,0.299055550538244,0.18888548
0.63963616,1.7814221963384216,0.63963616
0.36737207,0.7636106525297301,0.36737207
0.31620014,0.6190379156973084,0.31620014
0.22102058,0.3751198984909203,0.22102057999999997
0.20621598,0.3397174352164537,0.20621598000000002
0.19754748,0.3192755327803059,0.19754748000000005
0.18858622,0.2983606185524859,0.18858621999999997
0.2039396,0.3343290542506934,0.20393959999999994
0.23173992,0.40115009340661256,0.23173992000000004
0.2190259,0.37031330376149946,0.21902590000000005
0.22851203,0.3932759711120856,0.22851203000000003
0.23294362,0.40409435587036874,0.23294361999999996
0.26451603,0.4829104577570532,0.26451602999999996
0.24007624,0.4216303184046665,0.24007624
0.23755606,0.4154167281634373,0.23755606
0.24024051,0.4220360026656187,0.24024050999999996
0.45081714,1.0243769039893225,0.45081714
0.45042917,1.0230823260729998,0.45042917
0.46086386,1.058195969034979,0.46086386000000007
0.40952253,0.8910826678161075,0.40952253
0.47627422,1.1112074640120453,0.47627422
0.4984568,1.1900702230681082,0.4984568
0.4853084,1.1429510751378638,0.48530840000000003
0.46548727,1.0739534380172675,0.46548727000000006
0.47751266,1.1155293146707361,0.47751266
0.47638914,1.1116081136431222,0.47638913999999993
0.479076,1.1209983560191266,0.479076
0.44015193,0.9890908368210636,0.44015193
0.45883647,1.0513251986858998,0.45883647
0.42370436,0.9358655019900796,0.42370436000000006
0.3363747,0.6747944886178852,0.3363747000000001
0.5609598,1.4306211685944976,0.5609598
0.4976941,1.187306439064035,0.4976941
0.5072022,1.2220368081757067,0.5072022
0.49068063,1.1620692903557075,0.49068063
0.46493658,1.0720700547396749,0.46493658
0.4613192,1.0597423554290633,0.4613192
0.3418094,0.6900840249582411,0.3418094
0.4073321,0.8842543467889208,0.40733210000000003
0.45726988,1.0460321863807303,0.4572698800000001
0.219884,0.37237965784146604,0.2198839999999999
0.13378394,0.17500613751861865,0.13378394
0.2055982,0.3382536626382039,0.2055982
0.1850128,0.2900811396952116,0.18501279999999992
0.26127568,0.4746768470028464,0.26127567999999995
0.14426742,0.19802236414400032,0.14426741999999998
0.3,0.5753641449035618,0.3
0.14751709,0.2052110504849669,0.14751708999999996
0.14751709,0.2052110504849669,0.14751708999999996
0.19417502,0.3113787727250958,0.19417502000000003
0.20129173,0.32807953547829405,0.20129173000000006
0.20121677,0.32790289836394315,0.20121677
0.21073197,0.3504503197707552,0.21073197000000005
0.20689885,0.34133668008135704,0.2068988499999999
0.16439387,0.24296595150156128,0.16439387
0.34557185,0.7007378801388701,0.34557184999999996
0.20538047,0.33773802675524894,0.20538046999999998
0.20154935,0.3286867149214039,0.20154935000000002
0.17603308,0.26942550602628734,0.17603308
0.17549722,0.2681996111382555,0.17549721999999995
0.15588081,0.22383238109515927,0.15588081000000004
0.15303329,0.21747306041915548,0.15303328999999993
0.15303329,0.21747306041915548,0.15303328999999993
0.14827539,0.20689223191502937,0.14827538999999995
0.14911298,0.20875084648588832,0.14911298
0.14674217,0.20349448059117226,0.14674216999999995
0.14281796,0.19482428676549327,0.14281795999999997
0.14833178,0.2070173072709481,0.14833177999999997
0.14945795,0.20951683835303822,0.14945795
0.8921651,3.6924114579820233,0.8921651
0.8778423,3.5186887235267714,0.8778423
0.89585155,3.739678359683255,0.89585155
0.92734736,4.196797967691226,0.92734736
0.87109107,3.4417567471179136,0.87109107
0.7036483,2.1206010923916887,0.7036483
0.8263785,2.9956007769550475,0.8263785
0.4970682,1.185041224741691,0.4970682
0.92259455,4.120761516218265,0.92259455
0.91073436,3.9427441810065087,0.91073436
0.9121313,3.9629069920309252,0.9121313
0.9074262,3.895791037195568,0.9074262
0.8587478,3.3083246061473592,0.8587478
0.8204372,2.943157297138907,0.8204372
0.8204372,2.943157297138907,0.8204372
0.9086274,3.912712641634538,0.9086274
0.9068092,3.8871545446589955,0.9068092
0.7924636,2.7131884192906375,0.7924636
0.6232365,1.7030505667230964,0.6232365
0.90299684,3.8346023916716194,0.90299684
0.8849442,3.6029433608679122,0.8849442
0.8849442,3.6029433608679122,0.8849442
0.87192416,3.4510915040305377,0.87192416
0.43174878,0.9617207985415828,0.43174878
0.12884793,0.16426028470026569,0.12884793
0.1262756,0.15868304045917406,0.1262756
0.5125197,1.2417263416295607,0.5125197000000001
0.5097417,1.2314158409108082,0.5097417
0.86182624,3.3407789753879746,0.86182624
0.71023107,2.158979020127498,0.71023107
0.9084257,3.909861222740528,0.9084257
0.90048325,3.800693704587286,0.90048325
0.3,0.5753641449035618,0.3
0.3,0.5753641449035618,0.3
0.9024176,3.826737230235946,0.9024176
0.876197,3.4996656101600507,0.876197
0.82883584,3.0177000955558646,0.82883584
0.77072644,2.5511269514931136,0.77072644
0.40943012,0.890794122665422,0.40943012000000006
0.40943012,0.890794122665422,0.40943012000000006
0.41176412,0.8980946921956373,0.41176412
0.58205414,1.5188053470341127,0.58205414
0.8816215,3.563081715067453,0.8816215
0.9043377,3.852928700241368,0.9043377
0.8657148,3.3825414427666014,0.8657148
0.8657148,3.3825414427666014,0.8657148
0.2919466,0.5540028945446704,0.2919466
0.67105037,1.940703970213368,0.67105037
0.6707919,1.9393402961398285,0.6707919
0.5505494,1.3884931693664924,0.5505494
0.59634304,1.5808279225200164,0.59634304
0.89208025,3.691336572756518,0.89208025
0.40653256,0.8817677030333814,0.40653256
0.24682383,0.43836239861900367,0.24682383000000002
0.871153,3.442449174501226,0.871153
0.5818033,1.5177335444402718,0.5818033
0.4234209,0.9349605112650317,0.42342089999999993
0.52156126,1.2756567867029647,0.5215612600000001
0.63046306,1.7372073994814383,0.63046306
0.8410905,3.1317082702983607,0.8410905
0.83521444,3.0762302878660703,0.83521444
0.71004605,2.1578902234427697,0.71004605
0.80457,2.809487009576841,0.80457
0.8577359,3.297770662566352,0.8577359
0.85622215,3.282085758286158,0.85622215
0.87151706,3.4465245131192845,0.87151706
0.8842187,3.594171658263127,0.8842187
0.14170702,0.19237657445565154,0.14170701999999996
0.16917992,0.25380379275333503,0.16917991999999998
0.5143658,1.2486076271631383,0.5143658
0.486503,1.147186538770312,0.4865030000000001
0.54391474,1.362100251730307,0.54391474
0.5853311,1.5328603400571175,0.5853311
0.52763486,1.2987768674424498,0.52763486
0.6205394,1.6904505526815752,0.6205394
0.62979424,1.7340215658139537,0.62979424
0.62979424,1.7340215658139537,0.62979424
0.86962694,3.4254560346333927,0.86962694
0.6766993,1.9707420357918626,0.6766993
0.42552468,0.9416869396262358,0.42552468000000004
0.8333689,3.0591187441628693,0.8333689
0.70602113,2.1343500958278003,0.7060211300000001
0.7061122,2.134879675204176,0.7061122
0.76627886,2.519526849220725,0.76627886
0.5511293,1.390816670088044,0.5511293
0.50795704,1.2248200373818732,0.50795704
0.7270208,2.2603347082356797,0.7270208
0.86842394,3.412161299397753,0.86842394
0.8529729,3.248827992506712,0.8529729
0.08709768,0.07560661070099045,0.08709768000000002
0.9004005,3.7995871113866695,0.9004005
0.9004005,3.7995871113866695,0.9004005
0.9042241,3.851369535989689,0.9042241
0.9042241,3.851369535989689,0.9042241
0.90218675,3.823611252625972,0.90218675
0.88609964,3.6169931935470157,0.88609964
0.88609964,3.6169931935470157,0.88609964
0.88609964,3.6169931935470157,0.88609964
0.8730309,3.4635602758394106,0.8730309
0.12804462,0.16251690278107062,0.12804462
0.1280513,0.16253139377346554,0.12805130000000003
0.27888462,0.5198345336195507,0.2788846200000001
0.3,0.5753641449035618,0.3
0.18864965,0.29850789350190976,0.18864965000000006
0.1915303,0.3052077867702118,0.1915303
0.19418974,0.3114131725777195,0.19418974000000006
0.1645881,0.2434046370428455,0.16458809999999996
0.17487076,0.2667674013487455,0.17487075999999996
0.1866974,0.29398002409180385,0.18669740000000007
0.18642193,0.29334194872939534,0.18642193
0.17553887,0.2682948675349593,0.17553886999999996
0.18111497,0.28108892793066476,0.18111497000000004
0.27456558,0.5086637294765054,0.2745655799999999
0.17902969,0.276294779933291,0.17902968999999996
0.17193533,0.2600700640460932,0.17193533
0.17596905,0.269278984108549,0.1759690499999999
0.17116164,0.25830857798385287,0.17116163999999995
0.16628906,0.24725052153583543,0.16628905999999993
0.16794965,0.2510122768737972,0.16794965
0.17629726,0.2700301511902074,0.17629726000000007
0.16237071,0.23840217873892672,0.16237070999999997
0.16329782,0.24049222809001652,0.16329781999999998
0.15989575,0.23283337656847902,0.15989574999999995
0.16390844,0.24186998571713378,0.16390844
0.16549408,0.2454521447155524,0.16549407999999993
0.16302548,0.23987804625599857,0.16302548
0.16053376,0.2342674530064083,0.16053376000000003
0.15757644,0.22762883211017043,0.15757643999999998
0.15931669,0.2315326935821061,0.15931668999999998
0.16174845,0.23700059815660263,0.16174845
0.15813509,0.22888120811920087,0.15813508999999998
0.15278122,0.21691108953473281,0.15278122
0.3,0.5753641449035618,0.3
0.45141175,1.0263626257816802,0.45141175000000006
0.81699526,2.9133929645514396,0.81699526
0.81995577,2.9389673683984525,0.81995577
0.84958047,3.2146849188600912,0.84958047
0.8365395,3.088606950279674,0.8365395
0.8365395,3.088606950279674,0.8365395
0.8159008,2.9040206436682534,0.8159008
0.79597026,2.7406078644070595,0.79597026
0.7937324,2.7230661359225077,0.7937324
0.7931037,2.718165554922515,0.7931037
0.82216233,2.958243754571072,0.82216233
0.8080892,2.8383724316292445,0.8080892
0.83782905,3.1007259226510833,0.83782905
0.8374836,3.097472234250055,0.8374836
0.8387594,3.1095150215525935,0.8387594
0.83396465,3.064626454561954,0.83396465
0.7840573,2.6489488138782,0.7840573
0.7949016,2.732211851808434,0.7949016
0.8256654,2.989233183323751,0.8256654
0.8397986,3.1193783204759287,0.8397986
0.8397986,3.1193783204759287,0.8397986
0.6026351,1.6087613725787562,0.6026351
0.45722422,1.0458781255699907,0.45722422
0.37411907,0.7834767150134647,0.37411907000000005
0.911261,3.9503216175552804,0.911261
0.88908,3.6536958638010986,0.88908
0.8409341,3.130211531425218,0.8409341
0.7484654,2.3977410197272264,0.7484654
0.75203156,2.4215354082508833,0.75203156
0.6981474,2.0890858821686096,0.6981474
0.7509487,2.4142802968037445,0.7509487
0.7509487,2.4142802968037445,0.7509487
0.90477556,3.8589497423927206,0.90477556
0.9092221,3.921143615610027,0.9092221
0.94546,4.516371011394721,0.94546
0.51024765,1.2332897114583345,0.5102476500000002
0.3473008,0.7056527185011006,0.3473008
0.81549335,2.900542666577868,0.81549335
0.9231185,4.1290033979425615,0.9231185
0.87441236,3.479233975004309,0.87441236
0.87441236,3.479233975004309,0.87441236
0.5902615,1.5541948588097927,0.5902615
0.81992084,2.9386637107203057,0.81992084
0.52240825,1.2788649902146596,0.52240825
0.506193,1.2183217489741278,0.5061930000000001
0.3,0.5753641449035618,0.3
0.88438565,3.5961867723917953,0.88438565
0.8195378,2.9353368426333826,0.8195378
0.8892226,3.6554689587572886,0.8892226
0.6893002,2.0394184911004047,0.6893001999999999
0.6549847,1.8576615613078973,0.6549847
0.71587205,2.1924625510619564,0.71587205
0.66387975,1.9032128590696469,0.66387975
0.4245347,0.9385188524670094,0.4245347
0.39558938,0.8480405304378505,0.39558938000000005
0.41220233,0.8994683551913373,0.41220233
0.842361,3.143908568124892,0.842361
0.4158135,0.9108244075296276,0.4158135
0.42626673,0.9440649078388038,0.42626673
0.42525455,0.940821984413522,0.42525454999999995
0.8240204,2.9746210985415016,0.8240204
0.85603774,3.280183349851762,0.85603774
0.8014232,2.784006853733897,0.8014232
0.8022707,2.790837322460818,0.8022707
0.79404306,2.725492103550613,0.79404306
0.72406983,2.2421442460280785,0.72406983
0.6882109,2.033387667233682,0.6882109
0.68855286,2.0352789442829775,0.68855286
0.68009484,1.989017261049771,0.68009484
0.6335272,1.7518682512604522,0.6335272
0.90819544,3.906611014864391,0.90819544
0.31735605,0.622190877253736,0.31735605000000006
0.2379164,0.41630397691001036,0.23791639999999997
0.53436655,1.3247182682973673,0.5343665500000001
0.35473222,0.7269164253207206,0.35473222
0.5897351,1.5519061713660531,0.5897351
0.4586477,1.050686661773955,0.45864769999999994
0.3998486,0.8611000402757992,0.39984860000000005
0.3998486,0.8611000402757992,0.39984860000000005
0.47796255,1.1171016354351333,0.47796254999999993
0.35468003,0.7267663017488007,0.35468003
0.38678578,0.8213144677902788,0.38678578
0.3301092,0.6573114902825095,0.33010920000000005
0.530407,1.3094189323558043,0.5304070000000001
0.57398593,1.4846157327280818,0.57398593
0.5471717,1.3750130380897667,0.5471717
0.7640417,2.5038185659771073,0.7640416999999999
0.66186315,1.8927945907190022,0.66186315
0.23995438,0.42132942382793104,0.23995437999999997
0.53718495,1.3356800502647876,0.5371849500000001
0.61633086,1.6709467716977107,0.61633086
0.6288705,1.7296297832982195,0.6288705
0.5932542,1.5672565583371951,0.5932542
0.60024256,1.5980937275293925,0.60024256
0.57752234,1.4995296271787488,0.57752234
0.5371,1.3353487691738288,0.5371000000000001
0.5438656,1.3619060646304886,0.5438656
0.54177773,1.3536727754520292,0.54177773
0.5444343,1.364154557281225,0.5444343
0.5629311,1.4386993749345054,0.5629311
0.55952907,1.424778535576134,0.55952907
0.56435156,1.44454058265761,0.56435156
0.60706294,1.6286551915605891,0.60706294
0.60109985,1.6019095980883231,0.60109985
0.5541671,1.4030326083608473,0.5541671
0.6620474,1.8937442235401243,0.6620474
0.61528033,1.6661077848273986,0.61528033
0.582093,1.5189714415204716,0.582093
0.58162105,1.5169551769808982,0.58162105
0.5680096,1.4596621642846623,0.5680096
0.578137,1.5021331795315673,0.578137
0.56755817,1.457789850112959,0.56755817
0.50148636,1.201086263509441,0.5014863600000001
0.4909546,1.1630491853339102,0.49095459999999996
0.38233837,0.807947551394711,0.38233837
0.3260473,0.6460584404446565,0.3260473
0.5108306,1.2354509434725276,0.5108306
0.6151699,1.6655997978005321,0.6151699
0.5799213,1.5097103029743482,0.5799213
0.4761136,1.1106476233137748,0.4761136000000001
0.47035134,1.0906662352164838,0.47035134000000006
0.4250532,0.9401775057372966,0.42505319999999996
0.42295447,0.9334722507112392,0.42295447
0.42637545,0.944413548777377,0.42637545000000004
0.42637545,0.944413548777377,0.42637545000000004
0.40771407,0.8854434012197744,0.40771407
0.38781413,0.8244179841220197,0.3878141299999999
0.3850115,0.8159710634177907,0.3850115
0.35186002,0.7186713038269995,0.35186002
0.3781262,0.7953695074284322,0.3781262
0.37584788,0.7885989924125275,0.37584787999999997
0.30541173,0.5898477421845293,0.30541173000000005
0.27879816,0.5196102995930624,0.27879815999999996
0.2790791,0.520339009431316,0.2790791000000001
0.29247475,0.5553968176416454,0.29247474999999995
0.3038573,0.5856768204162093,0.30385729999999994
0.30372941,0.5853340467323513,0.30372941000000003
0.2904305,0.5500069071242032,0.2904305
0.31213993,0.608002158810847,0.31213993
0.27544042,0.5109213900684759,0.27544041999999996
0.37727544,0.7928386100576182,0.37727543999999996
0.4590818,1.0521553612619592,0.45908180000000004
0.48060736,1.1263700602172766,0.48060736
0.39469716,0.8453155981064071,0.39469715999999994
0.7764256,2.592363329725784,0.7764256
0.90358907,3.84267604354357,0.90358907
0.7167368,2.197645421610589,0.7167368
0.47255594,1.0982874141576981,0.47255594000000006
0.33211088,0.6628803016573067,0.33211088000000005
0.8152007,2.8980483445865737,0.8152007
0.5918782,1.56124038271759,0.5918782
0.7264323,2.2566938267310324,0.7264323
0.8545624,3.2650282641833566,0.8545624
0.2615658,0.4754126512979591,0.2615658
0.51446,1.248959390677394,0.5144600000000001
0.74656355,2.3851661617052686,0.74656355
0.8451568,3.1710209411219417,0.8451568
0.8497247,3.2161247178834924,0.8497247
0.8144973,2.8920658012464675,0.8144973
0.8144973,2.8920658012464675,0.8144973
0.8516415,3.235358558796531,0.8516415
0.63665664,1.76695330256174,0.63665664
0.80215317,2.789888689182589,0.80215317
0.7249699,2.2476749711126476,0.7249699
0.7228193,2.234485322646643,0.7228193
0.40856212,0.8880858703140176,0.40856212
0.65245545,1.8448965513920776,0.65245545
0.71557474,2.190683724693901,0.71557474
0.4626661,1.064323592683749,0.4626661
0.46912724,1.08644709567155,0.46912724
0.6893147,2.0394988919847696,0.6893147
0.42101303,0.9272894758351352,0.42101303000000007
0.28256184,0.5293947521137781,0.28256184
0.2844145,0.534228756833369,0.28441449999999996
0.277392,0.5159669483138349,0.277392
0.795022,2.7331560241107486,0.795022
0.67738295,1.9744081246678813,0.67738295
0.6472107,1.8186833650843979,0.6472107
0.7563961,2.4510473979025065,0.7563961000000001
0.48935214,1.1573245421613185,0.48935214
0.39968452,0.860595359984762,0.39968452000000004
0.43884683,0.9848153276593369,0.4388468300000001
0.34993106,0.7131529261476925,0.34993106
0.35186714,0.7186917009866265,0.35186714
0.291545,0.5529436191476125,0.291545
0.759424,2.471780238011988,0.759424
0.42211908,0.9308094966561357,0.42211908000000004
0.35001022,0.7133790880906268,0.35001022
0.3394396,0.6834026490044556,0.3394396
0.40378755,0.8732539185927397,0.40378755000000005
0.35309383,0.7222089941656216,0.35309383
0.7945556,2.7295010110877613,0.7945556
0.2974202,0.5684964829400245,0.2974202000000001
0.22047225,0.37379743204664484,0.22047224999999998
0.1600132,0.23309729565322584,0.16001320000000002
0.3,0.5753641449035618,0.3
0.5574697,1.4163985948396123,0.5574697
0.37344804,0.781492054450929,0.3734480399999999
0.3989284,0.8582713163648359,0.3989284
0.29225376,0.5548134502305241,0.29225376
0.32134864,0.6331198110775842,0.32134864
0.39499614,0.8462283004689571,0.39499614
0.32494977,0.6430286875375624,0.3249497700000001
0.33671752,0.6757555037904174,0.33671752000000005
0.3012453,0.578687704887263,0.3012453
0.30222532,0.5813071526660748,0.30222531999999996
0.30400404,0.5860701886852764,0.30400404
0.64362514,1.8009584897350175,0.64362514
0.4353876,0.9735269075304638,0.43538760000000004
0.40157777,0.8664264106319239,0.40157777
0.416199,0.9120405078835423,0.41619899999999993
0.2672143,0.4897926227676878,0.26721429999999996
0.268441,0.49292927225788513,0.268441
0.2251754,0.385169042623869,0.22517539999999997
0.2829964,0.530527568028845,0.2829964
0.28405082,0.5332789121799376,0.28405082
0.2792649,0.520821088444791,0.2792649
